id,name,votes,rating,phone,address,zip,cuisine
2326,The Shrimp Lover,376,4,(323) 668-9113,5112 Hollywood BlvdSte 101,90027,"Cajun/Creole,Seafood"
2327,Yuca’s,598,4,(323) 662-1214,2056 Hillhurst Ave,90027,Mexican
2328,Churros Calientes,1215,4.5,(424) 248-3890,11521 Santa Monica Blvd,90025,Spanish
2329,Franklin & Company Tavern,288,3.5,(323) 463-1552,5923 Franklin Ave,90028,American (Traditional)
2330,Tom’s Urban,735,3.5,(213) 746-8667,1011 S Figueroa StSte B 101,90015,American (New)
2331,Yojie Japanese Fondue & Sake Bar,1065,4,(213) 988-8808,501 W Olympic BlvdSte 102,90015,"Japanese,Japanese Restaurants"
2332,Shaky Alibi,329,4,(323) 938-5282,7401 Beverly Blvd,90036,Breakfast & Brunch
2333,Chibiscus Asian Cafe,580,4.5,(323) 977-9877,7361 W Sunset Blvd,90046,Bubble Tea
2334,Pez Cantina,196,4,(213) 258-2280,401 S Grand Ave,90071,Seafood
2335,California Kabob Kitchen,100,4,(213) 747-9500,141 W 11th St,90015,Middle Eastern
2336,Max City BBQ,352,4,(323) 254-4227,4729 Eagle Rock Blvd,90041,Caterers
2337,Tender Greens,122,4,(213) 873-1890,"PacMutual Building523 W 6th St, Ste 505",90014,American (Traditional)
2338,Cafe Brasil,598,4,(310) 391-1216,11736 W Washington Blvd,90066,Brazilian
2339,Angry Chef Grill,66,4,(213) 629-2000,404 S Figueroa StSte 417,90071,American (New)
2340,The Backhouse,106,4,(213) 739-9205,3500 W. 6th St.Suite 301,90020,Sushi Bars
2341,Panini Cafe,143,4,(323) 951-1900,8054 W 3rd St,90048,Mediterranean
2342,Twins Sliders,81,4,(323) 960-6902,5940 Sunset Blvd,90029,Burgers
2343,Cugurt,181,4,(323) 486-7022,1904 1/2 Hillhurst Ave,90027,Persian/Iranian
2344,Sun Nong Dan,138,4.5,(213) 365-0303,3470 W 6th StSte 7,90020,Korean
2345,Izakaya Gazen,25,4,(213) 613-1415,362 E 1st St,90012,Sushi Bars
2346,The Counter,558,3.5,(323) 932-8900,5779 Wilshire Blvd,90036,Burgers
2347,La Caridad Restaurant,104,4,(213) 484-0099,2619 W Sunset Blvd,90026,Cuban
2348,El Taurino,1511,3.5,(213) 738-9197,2306 W 11th St,90006,Mexican
2349,Church & State,1431,3.5,(213) 405-1434,1850 Industrial St,90021,French
2350,My Vegan Gold,248,4.5,(323) 522-6500,4319 W Sunset Blvd,90029,American (New)
2351,Thai Original BBQ And Restaurant,392,3.5,(213) 383-8571,4055 W 3rd St,90020,Thai
2352,Pinches Tacos,515,4,(323) 650-0614,8200 W Sunset Blvd,90046,Mexican
2353,Mabel’s Chicken & Waffles,45,4,(213) 536-5557,314 W Olympic Blvd,90015,American (Traditional)
2354,Umami Burger,873,3.5,(213) 413-8626,852 S Broadway,90015,Burgers
2355,25 Degrees,1510,4,(323) 785-7244,Hollywood Roosevelt Hotel7000 Hollywood Blvd,90028,Burgers
2356,Kiku Sushi,233,4,(323) 464-1323,246 N Larchmont Blvd,90004,Sushi Bars
2357,Link N Hops,285,4,(323) 426-9049,3111 Glendale Blvd,90039,American (New)
2358,Guisados,1648,4.5,(323) 264-7201,2100 E Cesar Chavez Ave,90033,Mexican
2359,The Black Fig,75,4.5,(213) 346-9437,960 E 3rd St,90013,Cafes
2360,Eight Korean BBQ,1026,4.5,(213) 365-1750,863 S Western Ave,90005,Korean
2361,Nong La Cafe,96,4.5,(323) 938-1188,145 N La Brea BlvdSte B,90036,Vietnamese
2362,Kaya Street Kitchen,385,4.5,(323) 879-9288,109 N Fairfax Ave,90036,Asian Fusion
2363,Hoy-Ka Thai Noodles,504,4.5,(323) 688-3558,5908 Sunset Blvd,90028,Thai
2364,Ta-eem Grill,543,4.5,(323) 944-0013,7422 Melrose Ave,90046,Mediterranean
2365,Seongbukdong,806,4,(213) 738-8977,3303 W 6th St,90020,Korean
2366,Animal,2610,4,(323) 782-9225,435 N Fairfax Ave,90036,American (New)
2367,Mercado Hollywood,193,4.5,(323) 512-2500,3413 Cahuenga Blvd W,90068,Mexican
2368,Yangji Gamjatang,202,4,(213) 388-1105,3470 W 6th StSte 6,90020,Soup
2369,Ten-Raku,221,4.5,(213) 380-8382,4177 W 3rd St,90020,"Japanese,Korean"
2370,Rose & Vine,61,4.5,(323) 962-6369,724 Vine St,90038,American (New)
2371,The Trails,416,4,(323) 871-2102,2333 Fern Dell Dr,90027,American (New)
2372,Wood Spoon,1134,4,(213) 629-1765,107 W 9th St,90015,Brazilian
2373,Baroo,37,5,(323) 819-4344,5706 Santa Monica Blvd,90038,American (New)
2374,Lazy Jane’s,184,4,(608) 257-5263,1358 Williamson St,53703,Cafes
2375,Mad City Frites,39,4,(608) 204-6150,320 State St,53703,Belgian
2377,Mirch Masala,23,4,(608) 665-3667,449 State St,53703,Indian
2379,The Paradise Lounge,52,4,(608) 256-2263,119 W Main St,53703,Dive Bars
2380,Le Petit Croissant,22,4,(608) 515-7901,1310 Midvale Blvd,53711,Coffee & Tea
2381,Brothers Three Bar & Grill,29,4,(608) 244-6818,614 N Fair Oaks Ave,53714,Burgers
2382,Bluephies,218,3.5,(608) 231-3663,2701 Monroe StSte 700,53711,Salad
2383,MSCo Patisserie,12,4.5,(608) 442-8009,918 Williamson St,53703,Cafes
2384,Mediterranean Cafe,128,4.5,(608) 251-8510,625 State St,53703,Greek
2385,Curry in the Box,32,4,(608) 238-1900,3519 University Ave,53705,Indian
2386,Asian Sweet Bakery,40,4.5,(608) 665-3988,1017 S Park St,53715,Bakeries
2387,Avenue Club and the Bubble Up Bar,32,3.5,(608) 257-6877,1128 E Washington Ave,53703,Cocktail Bars
2388,Magic Wok,30,4.5,(608) 244-7869,2044 Atwood Ave,53704,Chinese
2389,The Caribou Tavern,46,4,(608) 257-5993,703 E Johnson St,53703,Burgers
2390,Great Dane Pub & Brewing Co,65,3.5,(608) 442-1333,876 Jupiter Dr,53718,Gastropubs
2391,Pat O’Malley’s Jet Room,56,4,(608) 268-5010,3606 Corben Ct,53704,Diners
2392,Francisco’s Mexican Cantina,59,3.5,(608) 294-1100,121 E Main St,53703,Mexican
2393,Daisy Cafe and Cupcakery,175,4,(608) 241-2200,2827 Atwood Ave,53704,Breakfast & Brunch
2394,Tex Tubb’s Taco Palace,174,3.5,(608) 242-1800,2009 Atwood Avewilliamson street,53704,Mexican
2395,Novanta,75,4.5,(608) 831-7740,8452 Old Sauk Rd,53562,Pizza
2396,Crostini Sandwiches,39,4,(608) 241-4284,231 North St,53704,Sandwiches
2397,Ichiban Sichuan,121,3.5,(608) 819-8808,610 S Park St,53715,Chinese
2398,Vintage Brewing Co.,172,3.5,(608) 204-2739,674 S Whitney Way,53719,"Bars,Bars"
2399,Chocolaterian Cafe,72,4.5,(608) 249-1156,2004 Atwood Ave,53704,Desserts
2400,Cafe La Bellitalia,65,4,(608) 243-1200,1026 N Sherman Ave,53704,Italian
2401,Otto’s Restaurant & Bar,56,4,(608) 535-6279,6405 Mineral Point Rd,53705,Mediterranean
2402,El Poblano Mexican Restaurant,34,4,(608) 204-2642,3737 Milwaukee St,53714,Mexican
2403,Sushi Muramoto,162,4,(608) 441-1090,546 N Midvale Blvd,53705,Sushi Bars
2404,Wah Kee Wonton Noodle,105,4,(608) 255-5580,600 Williamson StSte E,53703,Cantonese
2405,Gino’s Italian Deli,46,4,(608) 273-1981,4606 Verona Rd,53711,Delis
2406,Salvatore’s Tomato Pies,68,4.5,(608) 238-6040,912 E Johnson St,53703,Pizza
2407,Cottage Cafe,29,4.5,(608) 221-4815,915 Atlas Ave,53714,Breakfast & Brunch
2408,La Mestiza,117,4,(608) 826-0178,6644 Odana Rd,53719,Mexican
2409,La Baguette,66,4,(608) 827-6775,7424 Mineral Point Rd,53717,Bakeries
2410,The Nile,82,3.5,(608) 274-1788,6119 Odana Rd,53719,Mediterranean
2411,Bunky’s Cafe,114,4,(608) 204-7004,2425 Atwood Ave,53704,Italian
2412,Roast Public House,102,3.5,(608) 260-0088,558 State St,53703,Sandwiches
2413,Lake Vista Cafe,12,4.5,(608) 261-4000,One John Nolen Dr,53703,American (Traditional)
2414,Toby’s Supper Club,58,4,(608) 222-6913,3717 S Dutch Mill Rd,53718,American (Traditional)
2415,Takumi Japanese Restaurant,141,4,(608) 663-3899,4222 E Towne Blvd,53704,Japanese
2416,wiener shop,16,4.5,(608) 665-3782,447 W Gilman St,53703,Hot Dogs
2417,Brasserie V,221,4,(608) 255-8500,1923 Monroe St,53711,Belgian
2418,Brocach,56,3.5,(608) 819-8653,1843 Monroe St,53711,Irish
2419,Madison Food Explorers,10,5,(608) 444-3050,2406 Upham St,53704,American (Traditional)
2420,Estrellón,32,3.5,(608) 251-2111,313 W Johnson St,53703,Spanish
2421,Doolittles Woodfire Grill,75,3.5,(608) 729-4980,4323 E Towne Blvd,53704,American (Traditional)
2422,Fugu,117,3.5,(608) 286-7277,411 W Gilman St,53703,"Asian Fusion,Japanese Restaurants"
2423,Next Door Brewing Company,91,3.5,(608) 729-3683,2439 Atwood Ave,53704,Breweries
2424,Saigon Sandwich Madison,13,4.5,(608) 515-8564,273 N Charter St,53715,Food Trucks
2425,Mediterranean Hookah Lounge and Cafe,26,4,(608) 251-7733,77 Sirloin Strip,53713,Lounges
2426,Willalby’s Cafe,53,4,(608) 259-9032,1351 Williamson St,53703,Breakfast & Brunch
2427,Nonno’s Ristorante Italiano,47,4,(608) 661-9254,704 S Whitney Way,53711,Italian
2428,OSS Madison,84,4.5,(608) 709-1000,910 Regent St,53715,Hot Dogs
2429,VIP,98,4,(608) 831-5555,6718-6722 Odana Rd,53719,Japanese
2430,The Seafood Center,18,4.5,(608) 274-5255,712 S Whitney Way,53711,Seafood
2431,Palmyra Mediterranean Grill,45,3.5,(608) 630-9191,419 State St,53703,Mediterranean
2432,Himal Chuli,156,4,(608) 251-9225,318 State St,53703,Himalayan/Nepalese
2433,Taqueria Sabor Queretano,60,4,(608) 249-0877,4512 E Washington Ave,53704,Mexican
2434,Oakcrest Tavern,35,4,(608) 233-1243,5371 Old Middleton Rd,53705,American (Traditional)
2435,Glass Nickel Pizza,131,4,(608) 245-0880,2916 Atwood Ave,53704,Pizza
2436,Francesca’s Al Lago,81,3.5,(608) 255-6000,111 Martin Luther King Jr Blvd,53703,Italian
2437,Sushi Box,46,4,(608) 232-1432,2433 University Ave,53726,Sushi Bars
2438,Ground Zero,50,4,(608) 294-8668,744 Williamson St,53703,Coffee & Tea
2439,Heritage Tavern,170,4,(608) 283-9500,131 E Mifflin St,53703,American (New)
2440,Shamrock Bar & Grille,8,5,(608) 255-5029,117 W Main St,53703,American (Traditional)
2441,Madison’s,72,3.5,(608) 229-0900,119 King St,53703,"American (New),Fish & Chips,Gastropubs,Lounges,Tapas Bars,Asian Fusion"
2442,Naples15,74,4,(608) 250-6330,15 N Butler St,53703,Italian
2443,Village Bar,30,4,(608) 233-9956,3801 Mineral Point Rd,53705,Pubs
2444,Great Harvest Bread Company,17,4,(608) 284-9309,3258 University Ave,53705,Cafes
2445,Rare Steakhouse,70,4,(608) 204-9000,14 W Mifflin St,53703,Steakhouses
2446,Opus Lounge,60,4,(608) 441-6787,116 King St,53703,Lounges
2447,Rosie’s Coffee Bar and Bakery,47,4,(608) 441-7673,4604 Monona Dr,53716,Coffee & Tea
2448,Barriques,47,4,(608) 284-9463,1825 Monroe St,53711,"Beer, Wine & Spirits,American (New),Pizza"
2449,The Bayou,52,3.5,(608) 294-9404,117 S Butler St,53703,Cajun/Creole
2450,Dotty Dumpling’s Dowry,305,4,(608) 259-0000,317 N Frances St,53703,Burgers
2451,The Curve,43,4,(608) 251-0311,653 S Park St,53715,Diners
2452,Maharaja Restaurant,133,4,(608) 833-1824,6713 Odana Rd,53719,Indian
2453,Barriques,32,4,(608) 819-6787,961 S Park St,53715,Coffee & Tea
2454,Los Gemelos,95,3.5,(608) 467-6999,244 W Gilman St,53703,Mexican
2455,Babcock Hall Dairy Store,30,4.5,(608) 262-3045,1605 Linden Dr,53706,Ice Cream & Frozen Yogurt
2456,Brickhouse BBQ,159,3,(608) 257-7675,408 W Gorham St,53703,Barbeque
2457,Wings Over Madison,46,3.5,(608) 467-3300,2739 University Ave,53705,Chicken Wings
2458,La Brioche True Food,122,3.5,(608) 233-3388,2862 University Ave,53705,Breakfast & Brunch
2459,The Sett,11,4,(608) 890-3000,University of Wisconsin1308 W Dayton St,53715,American (New)
2460,Burrito Drive,81,3.5,(608) 260-8586,310 S Brearly St,53703,Mexican
2461,The Weary Traveler Freehouse,348,4,(608) 442-6207,1201 Williamson St,53703,American (New)
2462,Pho Nam Noodle House,84,4,(608) 836-7040,610 Junction RdSte 109,53717,Vietnamese
2463,Thai Basil,50,4,(608) 273-8890,6714 Raymond Rd,53719,Thai
2464,Great Dane Pub & Brewing,131,3.5,(608) 661-9400,357 Price Pl,53705,American (Traditional)
2465,Sol’s On the Square,63,3.5,(608) 251-0116,117 E Mifflin St,53703,Korean
2466,Harvest,161,3.5,(608) 255-6075,21 N Pinckney St,53703,American (New)
2467,Essen Haus,142,3.5,(608) 255-4674,514 E Wilson St,53703,"German,Bares,Hoteles"
2468,Dobhan’s Kitchen,49,3.5,(608) 242-4448,2110 Atwood Ave,53774,Breakfast & Brunch
2469,Dexter’s Pub,72,3.5,(608) 244-3535,301 North St,53704,Pubs
2470,Ian’s Pizza By The Slice,139,4,(608) 257-9248,319 N Frances St,53703,"Pizza,Pizza,Pizza"
2471,Naf Naf Grill,15,4,(608) 286-1242,555 State St,53703,Middle Eastern
2472,Jacs Dining and Tap House,162,4,(608) 441-5444,2611 Monroe St,53711,American (New)
2473,Original Pancake House,98,4,(608) 231-3666,5518 University Ave,53705,Breakfast & Brunch
2474,Delaney’s Steaks and Seafood,41,4,(608) 833-7337,449 Grand Canyon Dr,53719,Steakhouses
2475,Mr. Brews Taphouse All American Burgers,70,4,(608) 824-9600,610 Junction RdSte 107,53717,Pubs
2476,Paisan’s,93,3,(608) 257-3832,131 W Wilson St,53703,Italian
2477,Lakeview Bakery and Deli,12,5,(608) 250-2380,524 E Wilson St,53703,Bakeries
2478,Ladonia Cafe,10,5,(917) 754-3397,Mifflin and Pinckney,53703,Vegan
2479,Sunroom Cafe,123,3.5,(608) 255-1555,638 State St,53703,Breakfast & Brunch
2480,Harmony Bar & Grill,40,4,(608) 249-4333,2201 Atwood Ave,53704,Dive Bars
2481,Mr Brews Taphouse,13,4,(608) 819-6841,305 W Johnson St,53703,Bars
2482,Cheba Hut,28,4,(608) 819-8485,453 W Gilman St,53703,Sandwiches
2483,Merchant Madison,293,4,(608) 259-9799,121 S Pinckney St,53703,Cocktail Bars
2484,A Pig In a Fur Coat,231,4.5,(608) 316-3300,940 Williamson St,53703,American (New)
2485,Freshii,43,4,(608) 821-0209,422 Gammon Pl,53719,Salad
2486,Fast Biryani,33,4,(608) 422-5099,4738 E Wash Ave,53704,Indian
2487,Granite City Food & Brewery,102,3.5,(608) 829-0700,72 West Towne Mall,53719,Breweries
2488,KJ’s Curry Bowl,42,4,(608) 841-1005,7005 Tree Ln,53717,Asian Fusion
2489,ZuZu Cafe & Market,40,3.5,(608) 260-9898,1336 Drake St,53715,Ice Cream & Frozen Yogurt
2490,Fit 2 Eat,7,4,(608) 233-7192,3742 Speedway Rd,53705,American (New)
2491,Hong Kong Station,27,3.5,(608) 661-8288,1441 Regent St,53711,Chinese
2492,Blowin’ Smoke BBQ Food Cart,12,4.5,(608) 850-9848,East Main and South Pinckney,53703,Barbeque
2493,El Pastor,59,3.5,(608) 280-8898,2010 S Park St,53713,Mexican
2494,Indie Coffee,57,4,(608) 259-9621,1225 Regent St,53715,Cafes
2495,The Tipsy Cow,193,4,(608) 287-1455,102 King St,53703,Bars
2496,Nani Restaurant,44,3,(608) 826-9300,518 Grand Canyon Dr,53719,Dim Sum
2497,Bahn Thai Restaurant,43,3.5,(608) 256-0202,944 Williamson St,53703,Thai
2498,The Icon,98,3.5,(608) 256-3000,206 State St,53774,Tapas Bars
2499,Surco Peruvian Cuisine,26,4,(608) 467-6814,515 Cottage Grove Rd,53716,Peruvian
2501,Taqueria El Jalapeño,44,3.5,(608) 709-1345,1318 S Midvale Blvd,53711,Mexican
2502,Lao Laan-Xang,69,3.5,(608) 819-0140,2098 Atwood Ave,53704,Thai
2503,Luigi’s,65,3.5,(608) 661-7663,515 S Midvale Blvd,53711,Pizza
2504,Fib’s Fine Italian Beef & Sausage,14,4.5,(608) 334-1362,11 W Main St,53703,Hot Dogs
2505,Nam’s Noodle,61,3,(608) 287-0475,1336 Regent St,53715,Chinese
2506,L’Etoile,176,4.5,(608) 251-0500,1 S Pinckney St,53703,American (New)
2507,The Brass Ring,39,3.5,(608) 256-9359,701 E Washington Ave,53703,Bars
2508,Suwanasak,52,3.5,(608) 270-4440,811 S Gammon Rd,53711,Thai
2509,Cranberry Creek Catering & Cafe,16,4,(608) 222-4803,1501 Lake Point Dr,53713,Caterers
2510,Der Rathskeller,30,4,(608) 262-7324,Memorial Union800 Langdon St,53706,American (Traditional)
2511,Madison Club,9,4,(608) 255-4861,5 E Wilson St,53703,American (New)
2512,Maharaja Restaurant,42,4,(608) 246-8525,1707 Thierer Rd,53704,Indian
2513,The Knuckle Down Saloon,12,4.5,(608) 222-7800,2513 Seiferth Rd,53716,Pubs
2514,Las Islas Del Mar,23,4,(608) 298-7687,5696 Monona Dr,53716,Seafood
2516,Samba Brazilian Grill,129,3.5,(608) 257-1111,240 W Gilman StFl 2,53703,Brazilian
2517,Taqueria Guadalajara,234,4,(608) 250-1824,1033 S Park St,53715,Mexican
2518,Argus,37,3.5,(608) 256-4141,123 E Main St,53703,Bars
2519,Sa-Bai Thong,95,3,(608) 238-3100,2840 University Ave,53705,Thai
2520,Come Back In,73,3.5,(608) 258-8619,508 E Wilson St,53703,Bars
2521,Which Wich,14,4,(608) 709-1094,411 State St,53703,Sandwiches
2522,Steenbock’s On Orchard,39,3.5,(608) 204-2733,330 N Orchard St,53715,American (New)
2523,The Plaza Tavern,56,4,(608) 255-6592,319 N Henry St,53703,Pubs
2524,Sushi Express,30,3.5,(608) 467-9688,610 University Ave,53715,Japanese
2525,Soga Shabu Shabu,34,3,(608) 819-6780,508 State St,53703,Asian Fusion
2526,Naty’s Fast Food,3,5,(608) 709-6745,1616 Beld St,53715,Fast Food
2527,Yola’s Cafe,67,3.5,(608) 827-5800,494 Commerce Dr,53719,Coffee & Tea
2528,Bassett Street Brunch Club,206,4,(608) 467-5051,444 W Johnson St,53703,Breakfast & Brunch
2529,Chick-fil-A,30,4,(608) 833-4344,430 S Gammon Rd,53719,Fast Food
2530,Parthenon Gyros Restaurant,98,3.5,(608) 251-6311,316 State St,53703,Greek
2531,Pinkus McBride Market,29,4,(608) 284-8000,301 N Hamilton St,53703,Grocery
2532,Babes Grill & Bar,57,3.5,(608) 274-7300,5614 Schroeder Rd,53711,Gastropubs
2533,Tai’s Asian Bistro,49,3.5,(608) 661-8889,638 S Whitney Way,53719,Asian Fusion
2534,Erin’s Snug Irish Pub,89,3.5,(608) 242-7616,4601 American Pkwy,53718,Irish
2535,Parkway Family Restaurant,17,3.5,(608) 255-2355,1221 Ann St,53713,American (New)
2537,North and South Seafood & Smokehouse,8,4.5,(608) 829-0093,6604 Mineral Point Rd,53705,American (Traditional)
2538,Stalzy’s Deli,64,3.5,(608) 249-7806,2701 Atwood Ave,53704,Delis
2539,DLUX,236,4,(608) 467-3130,117 Martin Luther King Jr Blvd,53703,Burgers
2541,Blair Street BBQ & Catering,30,3,(608) 251-1000,605 E Washington Ave,53703,Barbeque
2542,The Rigby Pub And Grill,38,3.5,(608) 442-1112,119 E Main St,53703,Pubs
2543,Oliva,53,3.5,(608) 831-7776,751 N High Point Rd,53717,Mediterranean
2544,The Taco Bros,26,4,(608) 422-5075,604 E University Ave,53715,Mexican
2545,Chang Jiang Restaurant,24,4,(608) 274-2328,5710 Raymond Rd,53711,Chinese
2546,Fleming’s Prime Steakhouse & Wine Bar,82,3.5,(608) 233-9550,750 N Midvale Blvd,53705,Steakhouses
2547,Minerva Indian Cuisine,56,4,(608) 203-9671,515 Junction Rd,53717,Indian
2548,Twist Bar & Grill,9,4,(608) 833-0110,6617 Odana Rd,53719,American (New)
2549,Tap Room At Hawks Landing,9,4,(608) 848-5751,88 Hawks Landing Cir,53593,American (New)
2550,Pizza Brutta,208,4.5,(608) 257-2120,1805 Monroe St,53711,Pizza
2551,Capriotti’s Sandwich Shop,30,3.5,(608) 833-5551,610 Junction RdSte 113,53717,Sandwiches
2552,That BBQ Joint,9,3.5,(608) 709-1300,901 Williamson St,53703,Barbeque
2553,Pita Pit,18,4,(608) 819-6722,449 State St,53703,Sandwiches
2554,AJ Bombers,80,3.5,(608) 305-4474,201 W Gorham St,53703,Burgers
2555,Bonefish Grill,81,3,(608) 827-5720,7345 Mineral Point Rd,53711,Seafood
2556,Tutto Pasta State Street,100,3,(608) 960-9980,305 State St,53703,Italian
2557,Maharani Restaurant,132,3.5,(608) 251-9999,380 W Washington Ave,53703,Indian
2558,The Egg and I,62,3.5,(608) 275-3447,2501 W Beltline HwySte 111,53713,Breakfast & Brunch
2559,Sprecher’s Restaurant and Pub,113,3,(608) 203-6545,1265 John Q Hammons Rd,53717,Pubs
2560,El Rancho Mexican Grill,11,4.5,(608) 284-9702,819 S Park St,53715,Mexican
2561,The Madison Blind,11,4.5,(608) 257-4391,601 Langdon St,53703,American (New)
2562,El Burrito Loco Restaurant,28,3.5,(608) 203-9670,745 N High Point Rd,53717,Mexican
2564,Noodles & Company,28,3.5,(608) 244-4000,4280 E Towne Blvd,53704,Comfort Food
2565,La Hacienda,67,3,(608) 255-8227,515 S Park St,53715,Mexican
2566,Habanero’s Mexican Grill,14,3.5,(608) 244-1990,3001 N Sherman Ave,53704,Mexican
2567,Umami Buns,11,4,(608) 819-6319,University of Wisconsin - Madison716-798 State St,53706,Food Trucks
2568,Flat Top Grill,95,3,(608) 236-0500,Hilldale Shopping Center538 N Midvale Blvd,53705,Gluten-Free
2570,Roman Candle Pizzeria,84,3.5,(608) 258-2000,1054 Williamson St,53703,Pizza
2571,Takara Japanese Restaurant,118,3.5,(608) 268-0188,315 State St,53703,Japanese
2572,Osteria Papavero,103,4,(608) 255-8376,128 E Wilson St,53703,Italian
2573,Wilson’s Bar,16,3.5,(608) 241-2226,2144 Atwood Ave,53704,Sports Bars
2574,Capital Tap Haus,82,3,(608) 310-1010,107 State St,53703,Breweries
2575,Firehouse Subs,13,4,(608) 257-1717,1403 Emil St.,53713,Sandwiches
2576,Gotham Bagels,96,3.5,(608) 467-7642,112 E Mifflin St,53704,Bagels
2577,Pasqual’s,62,3,(608) 238-4419,1851 Monroe St,53711,Tex-Mex
2578,Harold’s Chicken,31,3.5,(608) 819-8010,707 S Gammon Rd,53719,Chicken Wings
2579,Ella’s Deli,168,3,(608) 241-5291,2902 E Washington Ave,53704,Ice Cream & Frozen Yogurt
2580,Takara,63,3.5,(608) 270-1188,696 S Whitney Way,53774,Sushi Bars
2581,The Wise,22,3,(608) 819-8230,Hotel Red1501 Monroe St,53711,Breakfast & Brunch
2582,New Seoul Korean,13,3.5,(608) 829-3331,721 N High Point Rd,53717,Korean
2583,The Spot,52,4,(608) 251-7768,827 E Johnson St,53703,Bars
2584,Taste of India,33,4,(608) 218-9200,2623 Monroe St,53711,Indian
2585,Itzza Pizza,27,4,(608) 233-3500,2825 University Ave,53705,Italian
2586,Pizza Di Roma,61,3.5,(608) 268-0900,313 State St,53703,Pizza
2588,State Street Brats,146,3,(608) 255-5544,603 State St,53703,American (Traditional)
2589,RP Adler’s,45,3.5,(608) 828-1250,8202 Watts Rd,53719,American (New)
2590,Sala Thai,71,4,(608) 246-1889,36 S Fair Oaks Ave,53714,Thai
2591,Mariners Inn,31,3.5,(608) 246-3120,5339 Lighthouse Bay Dr,53704,Seafood
2592,Teddywedgers,6,3,(608) 230-5360,101 State St,53703,Cafes
2593,Buck & Badger,38,3,(608) 230-7999,115 State St,53703,Comfort Food
2594,Habanero’s Mexican Grill,87,4.5,(608) 223-9222,2229 S Stoughton Rd,53714,Mexican
2595,The Old Fashioned,961,4,(608) 310-4545,23 N Pinckney St,53703,American (Traditional)
2596,Rising Sons Deli,59,3,(608) 661-4334,617 State St,53703,Thai
2597,Wasabi Japanese Restaurant & Sushi Bar,49,3.5,(608) 255-5020,449 State StSte G,53703,Japanese
2598,Red Rock Saloon,25,3,(608) 709-5200,322 W Johnson St,53703,Pubs
2599,Orient House,70,3.5,(608) 571-6512,626 S Park St,53715,Chinese
2601,Rosati’s Pizza Sports Pub,60,3,(608) 833-9300,6644 Mineral Point Rd,53705,Pizza
2602,Vintage Spirits & Grill,42,4,(608) 250-0700,529 University Ave,53703,Bars
2603,China Wok,22,3.5,(608) 240-9888,1724 Fordem Ave,53704,Chinese
2604,Biaggi’s Ristorante Italiano,80,3.5,(608) 664-9288,Portofino Place601 Junction Rd,53717,Italian
2605,Smoky’s Steakhouse,46,3,(608) 233-2120,3005 Univ Av,53705,Steakhouses
