id,name,votes,rating,phone,address,zip,cuisine
4276,Chablis Food + Wine,100,3.8,(818) 343-9100,18588 Ventura Blvd.,91356,"American,Tapas"
4277,Chart House,80,3.2,(310) 822-4144,13950 Panay Way,90292,"American,Seafood,Steakhouse"
4278,Mimi's Cafe,58,3.5,(323) 668-1715,"2925 Los Feliz Blvd, Los Angeles",90039,"Breakfast,French,International"
4279,The Springs,9,3.3,(213) 223-6226,"608 Mateo St, Los Angeles",90021,Vegetarian
4280,Dr. Sandwich,10,3.2,(310) 278-7777,9113 W Olympic Blvd,90212,Middle Eastern
4281,Lal Mirch Indian Restaurant,106,3.8,(818) 980-2273,11138 Ventura Blvd,91604,"Asian,Indian,International"
4282,Antonio's Pizzeria & Italian Restaurant,88,3.6,(818) 788-1103,13619 Ventura Blvd.,91423,"Italian,Pizza"
4283,Guisados West Hollywood,4,3.1,(310) 777-0310,"8935 Santa Monica Boulevard, Los Angeles, CA",90069,Mexican
4284,Take a Bao,43,3.8,(818) 691-7223,11838 Ventura Blvd,91604,"Asian,California"
4285,Nate 'n Al,166,3.7,(310) 274-0101,414 N Beverly Dr,90210,Deli
4286,Wolfgang's Steakhouse By Wolfgang Zwiener,125,3.7,(310) 385-0640,445 N Canon Dr,90210,Steakhouse
4288,Island Monarch Coffee,6,2.9,(310) 838-2739,10818 Jefferson Boulevard,90230,Coffee and Tea
4289,La Golondrina Mexican Cafe,63,4.2,(213) 628-4349,"17 Olvera St, Los Angeles",90012,"Mexican,Tex-Mex"
4290,Narai Thai Cuisine,142,3.7,(562) 928-4632,7611 Firestone Blvd,90241,Thai
4291,Marouch,64,4,(323) 662-9325,"4905 Santa Monica Blvd, Los Angeles",90029,Middle Eastern
4293,Akbar Cuisine of India,106,3.6,(310) 574-0666,3115 Washington Blvd,90292,Indian
4294,City Tavern,51,3.9,(310) 838-9739,9739 Culver Blvd,90232,American
4295,Cairo Cowboy,69,3.8,(310) 452-7910,46 Windward Ave,90291,"American,Mediterranean,Vegetarian"
4296,Kitchen 24,351,3.8,(323) 465-2424,"1608 N Cahuenga Blvd, Los Angeles",90028,"American,Breakfast,Diner"
4297,Torung,119,3.9,(323) 464-2750,"5657 Hollywood Blvd, Los Angeles",90028,"Chinese,Thai"
4298,Mayura,42,3.5,(310) 559-9644,10406 Venice Blvd,90232,Indian
4300,Zip Fusion,75,3.5,(213) 680-3770,"744 E 3rd St, Los Angeles",90013,"Asian,Japanese,Sushi"
4303,Brunello Trattoria,59,3.7,(310) 280-3856,6001 Washington Blvd,90232,Italian
4304,SmithHouse Tap and Grill,27,3,(310) 432-4360,"10351 Santa Monica Blvd., Los Angeles",90025,"American,Burger,Steakhouse"
4306,Cafe Tropical,102,3.7,(323) 661-8391,"2900 W Sunset Blvd, Los Angeles",90026,"Coffee and Tea,Cuban"
4307,Saddle Ranch Chop House,154,3.9,(323) 656-2007,8371 Sunset Blvd,90069,"American,Steakhouse"
4308,California Roll Factory,41,3.6,(310) 996-2366,"11629 Santa Monica Blvd, Los Angeles",90025,Japanese
4309,Shiki Beverly Hills,6,3.1,(310) 888-0036,410 N Canon Dr,90210,Japanese
4310,Millions of Milkshakes,87,3.6,Not Available,"8910 Santa Monica Blvd, Los Angeles",90069,Desserts
4311,Pistola,15,2.7,(323) 951-9800,"8022 W 3rd St, Los Angeles",90048,Italian
4312,Ledlow,10,3.1,(213) 687-7015,"400 S Main St, Los Angeles",90013,American
4315,Joe Peep's New York Pizza,125,3.6,(818) 506-4133,"12460 Magnolia Blvd, Los Angeles",91607,"Italian,Pizza"
4316,Tropicalia Brazilian Grill,121,3.8,(323) 644-1798,"1966 Hillhurst Ave, Los Angeles",90027,"Brazilian,Latin American"
4318,101 Coffee Shop,309,3.8,(323) 467-1175,6145 Franklin Ave,90028,"American,Breakfast,Diner"
4319,Pomodoro Trattoria,126,4,(310) 445-9998,"1393 Westwood Blvd, Los Angeles",90024,Italian
4320,McCormick & Schmick's,61,3.4,(213) 629-1929,"633 W 5th St Fl 4, Los Angeles",90071,"American,Seafood"
4321,Eddie's Italian Restaurant,129,3.9,(310) 822-0095,4002 Lincoln Blvd,90292,"Italian,Pizza"
4323,Ugo - An Italian Bar,80,3.8,(310) 204-1222,9501 Culver Blvd,90232,Italian
4324,Rio's Pizza,128,4.4,(562) 949-2324,9317 Slauson Ave,90660,Pizza
4325,Monte Alban,67,4.4,(310) 444-7736,"11927 Santa Monica Blvd, Los Angeles",90025,Mexican
4326,Stella Barra,26,3.5,(323) 301-4001,"6372 West Sunset Boulevard, Los Angeles",90028,"Italian,Pizza"
4328,Tiago Coffee Bar + Kitchen,79,3.6,(323) 466-5600,"7080 hollywood blvd, Los Angeles",90028,"Breakfast,Coffee and Tea,Sandwich"
4329,Sushi Komasa,298,4,(213) 680-1792,"351 E 2nd St, Los Angeles",90012,"Japanese,Sushi"
4330,Mikawaya,39,3.6,(213) 624-1681,"118 Japanese Village Plaza Mall, Los Angeles",90012,"Desserts,Japanese"
4331,Vinh Loi Tofu,87,4.2,(818) 996-9779,18625 Sherman Way,91335,Vietnamese
4332,Johnny Rockets,37,3.3,(323) 465-4456,6801 Hollywood Blvd,90028,"American,Burger,Desserts"
4333,Lulu's Cafe,65,3.6,(323) 938-6095,"7149 Beverly Blvd, Los Angeles",90036,"American,Breakfast,International"
4334,Abbot's Habit,66,3.7,(310) 399-1171,1401 Abbot Kinney Blvd,90291,"Coffee and Tea,Sandwich"
4335,Nine Thirty,35,3.7,(310) 443-8211,"930 Hilgard Ave, Los Angeles",90024,"American,California"
4336,Escuela Taqueria,30,3.5,(323) 932-6178,"7615 Beverly Blvd, Los Angeles",90036,Mexican
4337,Smoke City Market,51,3.5,(818) 855-1280,5242 Van Nuys Blvd,91401,BBQ
4338,Gate of India,140,3.6,(323) 874-6673,"7300 W Sunset Blvd, Los Angeles",90046,Indian
4339,Portofino Cucina Italiana,91,3.9,(213) 239-9019,"464 S Main St, Los Angeles",90013,Italian
4340,Cecconi's,230,3.6,(310) 432-2000,"8764 Melrose Ave, Los Angeles",90069,Italian
4341,Father's Office,747,3.8,(310) 736-2224,"3229 Helms Ave, Los Angeles",90034,"American,Burger"
4342,Bennett's Meadowwood Country,17,3,(608) 271-3827,"2009 Freeport Rd, Madison",53711,"American,Burger"
4344,Hack's Sports Page,22,3.3,(608) 835-8611,126 Braun Rd,53575,American
4346,Which Wich,10,2.6,(608) 709-1094,"411 State St, Madison",53703,Sandwich
4347,Coffee Gallerie,4,3,(608) 284-7747,"1865 Northport Dr, Madison",53704,Coffee and Tea
4350,Domino's,7,2.7,(608) 825-3200,1585 W Main St,53590,"Fast Food,Pizza"
4351,Victor Allen's Coffee,4,2.6,(608) 280-8801,"707 S Mills St, Madison",53715,Coffee and Tea
4352,O.S.S. Madison,37,3.6,(608) 709-1000,"910 Regent Street, Madison",53715,
4353,Edelweiss Cheese Shop,11,3.1,(608) 845-9005,202 West Verona Avenue,53593,Sandwich
4355,Casey's Carry Out Pizza,9,3.1,(608) 846-4967,602 W North St,53532,Pizza
4360,Countryside Inn,6,2.6,(608) 868-7833,1801 E State Road 59,53563,American
4361,Towne Inn,6,3,(920) 674-2547,124 W Rockwell St,53549,Pizza
4362,Mullin's Short Stop,16,3.2,(920) 623-2080,641 N Ludington St,53925,"Burger,Desserts"
4363,Manna Cafe & Bakery,215,3.8,(608) 663-5500,"611 N Sherman Ave, Madison",53704,Breakfast
4364,Northwood's Grill,13,2.7,(608) 244-2481,"3841 E. Washington Ave., Madison",53704,American
4370,Buckingham's Madison,9,3.1,(608) 251-4744,"802 Regent St, Madison",53715,"Burger,Bar Food,Sandwich"
4373,Rock Bottom Bar & Grill,5,2.9,(920) 675-1950,123 W Milwaukee St,53549,"American,Burger"
4374,Rosati's Pizza,31,3.5,(608) 245-1111,"4933 Commercial Ave, Madison",53704,Pizza
4375,Busse's Markway Tavern Incorporated,9,3.1,(608) 244-0320,"2005 N Sherman Ave, Madison",53704,Pizza
4377,Lucy's Family Restaurant,10,3.1,(608) 592-3000,610 Corner St,53555,"American,BBQ"
4378,SchoolGrounds Cafe,6,3,(608) 228-9488,4691 County Highway N,53527,"Coffee and Tea,Sandwich"
4381,Sundown Saloon,7,2.9,(608) 242-9646,"57 S Stoughton Rd, Madison",53714,"Breakfast,Sandwich"
4385,Greenbush Bar,267,4,(608) 257-2874,"914 Regent St, Madison",53715,"Italian,Pizza"
4387,Schneid's Sports Bar & Grill,6,2.9,(608) 271-3644,2952 Fish Hatchery Rd,53713,American
4390,Steak Escape,14,2.8,(608) 241-7793,"213 E Towne Mall, Madison",53704,Steakhouse
4391,Firehouse Bar & Grill,13,2.7,(608) 437-7725,117 S 1ST St,53572,Burger
4394,Riverview Terrace Cafe at Taliesin,4,2.7,(608) 588-7900,5607 cr-c,53503,Sandwich
4396,Quaker Steak & Lube,208,3.5,(608) 831-5823,2259 Deming Way,53562,"American,Burger,Steakhouse"
4398,Village Inn,6,3,(608) 876-6511,251 Depot,53537,American
4400,Jacobson Deli,11,3.1,(608) 873-3334,2125 Mccomb Rd,53589,Sandwich
4401,Mr Robert's,5,2.8,(608) 249-1660,"2116 Atwood Ave, Madison",53704,Burger
4407,Joey's Seafood & Grill,240,3.6,(608) 829-0093,"6604 Mineral Pt Rd, Madison",53705,Seafood
4410,Door Creek Golf Course Restaurant,10,3.1,(608) 839-5656,4321 Vilas Rd.,53527,American
4415,Harmony Bar,4,2.9,(608) 635-2844,119 N Main St,53955,Bar Food
4418,Takara Japanese Restaurant,220,3.7,(608) 270-1188,"696 S Whitney Way, Madison",53711,"Japanese,Sushi"
4421,Plaza Cafe & Restaurant,6,2.9,(608) 655-1967,516 Plaza Dr,53559,
4422,Caffe 608,4,2.9,(608) 316-6900,"430 N. Midvale Blvd., Madison",53705,
4423,Badger Bowl,6,2.9,(608) 274-6662,"506 E. Badger Rd., Madison",53713,
4425,Spartan Bowl,11,2.8,(608) 838-8014,"4711 Farwell St, McFarland",53558,"Burger,Pizza"
4427,Nature's Bakery Cooperative,6,3,(608) 257-3649,"1019 Williamson St, Madison",53703,
4429,Red Sushi,204,4.1,(608) 294-1234,"106 King Street, Madison",53703,"Asian,Japanese,Sushi"
4430,Oregon Frozen Yogurt,6,2.9,Not Available,856 Janesville St,53575,Desserts
4434,Lucy Lou's Cupcakes,5,2.9,(608) 535-0641,5278 John Wilkinson Rd.,53560,
4435,Green Forest Family Restaurant,10,3.1,(608) 882-0941,255 Union St,53536,American
4436,Barbie's Homemade Cookies,9,3.1,(608) 238-2578,"5506 University Ave, Madison",53705,Desserts
4437,Hy-Vee Market Cafe',6,2.8,(608) 277-6735,"675 South Whitney Way, Madison",53711,"American,Italian"
4440,Natt Spil,265,3.9,Not Available,"211 King St, Madison",53703,"Dim Sum,Pizza"
4448,Pizza Oven,9,2.7,(608) 833-7272,"444 Grand Canyon Dr, Madison",53719,"American,Pizza"
4451,Casa Del Sol,178,3.7,(608) 663-8818,3040 Cahill Main,53711,Mexican
4452,Lazy Jane's Cafe & Bakery,489,4.3,(608) 257-5263,"1358 Williamson St, Madison",53703,Breakfast
4453,Pit Stop of Edgerton,4,2.9,(608) 884-4032,13 Swift St,53534,Bar Food
4463,A Pig in a Fur Coat,176,4.1,(608) 316-3300,"940 Williamson St., Madison",53703,"Mediterranean,Tapas"
4474,Villa Dolce,205,3.9,(608) 833-0033,1828 Parmenter St,53562,"Italian,Pizza"
4475,Bangkok Cuisine,10,3.1,(608) 250-6280,"600 Williamson St., Madison",53703,Thai
4485,Sa Bai Thong,287,3.6,(608) 238-3100,"2840 University Ave, Madison",53705,"Asian,Thai"
4496,Sala Thai,345,4.5,(608) 246-1889,"36 S Fair Oaks Ave, Madison",53714,Thai
4507,Opus Lounge,58,3.6,(608) 441-6787,"116 King St, Madison",53703,"Sushi,Tapas"
4511,Paul Revere's Pizza,7,2.8,(608) 868-4999,505 Vernal Ave,53563,Pizza
4518,State Street Brats,152,3.4,(608) 255-5544,"603 State St, Madison",53703,"German,Bar Food"
4529,Aranda's,127,4,(608) 842-0683,"142 Market Street, Deforest",53532,Mexican
4540,Grumpy Troll Pub & Brewery,161,3.8,(608) 437-2739,"105 S 2nd St, Mt Horeb",53572,"Pizza,Bar Food,Sandwich"
4551,Flat Top Grill,195,3.5,(608) 236-0500,"538 N Midvale Blvd, Madison",53705,"Vegetarian,Fusion"
4560,Dorothy's Rainbow Inn,5,2.9,(920) 992-6036,W3408 State Road 16,53960,"American,Bar Food"
4562,Jacs,221,3.7,(608) 441-5444,"2611 Monroe St, Madison",53711,
4563,Bandung Indonesian Restaurant,262,4,(608) 255-6910,"600 Williamson St, Madison",53703,"Indonesian,Thai,Vegetarian"
4574,Otto's Restaurant & Bar,177,3.9,(608) 274-4044,"6405 Mineral Pt Rd, Madison",53705,"Mediterranean,Seafood,Steakhouse"
4585,The Roman Candle,213,3.7,(608) 831-7777,1920 Parmenter St,53562,Pizza
4596,Glass Nickel Pizza Co.,125,3.6,(608) 218-9000,"5003 University Ave Ste 170, Madison",53705,"Pizza,Sandwich"
4607,Porta Bella,201,3.2,(608) 256-3186,"425 N Frances St, Madison",53703,"Italian,Mediterranean,Pizza"
4618,Wasabi Japanese Restaurant,240,3.7,(608) 255-5020,"449 State St Ste 2G, Madison",53703,"Japanese,Sushi"
4621,Cherokee Country Club,6,2.9,(608) 249-1000,"5000 N. Sherman Ave., Madison",53704,
4629,Pancake Cafe,176,3.2,(608) 204-7040,6220 Nesbitt Rd Ste B,53719,Breakfast
4640,La Mestiza,198,3.7,(608) 826-0178,"6644 Odana Rd, Madison",53719,Mexican
4651,Gotham New York Bagels & Eats,121,3.7,(608) 467-7642,"112 E Mifflin St, Madison",53703,Coffee and Tea
4662,Nile Mediterranean Cuisine,250,4.3,(608) 274-1788,"6119 Odana Rd, Madison",53719,"Mediterranean,Middle Eastern"
4673,Bellini,201,3.6,(608) 250-0097,"401 E Washington Ave, Madison",53703,Italian
4674,Graze,463,3.7,(608) 251-2700,"1 S Pinckney Street, Madison",53703,"American,Breakfast,Bar Food"
4685,Pasqual's,143,3.4,(608) 663-8226,"670 N Midvale Blvd, Madison",53705,Southwestern
4696,AJ Bombers,160,3.5,(608) 305-4474,"201 W Gorham St, Madison",53703,"American,Burger"
4707,Takumi Japanese Restaurant,194,3.7,(608) 663-3899,"4222 E Towne Blvd, Madison",53704,"Japanese,Sushi"
4718,Dlux,138,3.7,(608) 467-3130,"117 Martin Luther King Blvd, Madison",53703,"Breakfast,Burger,Sandwich"
4729,Oliva,300,3.8,(608) 831-7776,"751 N High Point Rd, Madison",53717,"Italian,Turkish"
4740,Famous Dave's,158,3.5,(608) 286-9400,"900 S Park St, Madison",53715,"American,BBQ"
4751,Saigon Noodle,230,4.1,(608) 827-9120,"6754 Odana Rd, Madison",53719,Vietnamese
4762,Osteria Papavero,170,3.7,(608) 255-8376,"128 E Wilson St, Madison",53703,Italian
4773,Buffalo Wild Wings,100,3.5,(608) 255-9464,"789 University Ave, Madison",53703,Bar Food
4784,Harold's Chicken Shack,39,3.5,(608) 819-8010,"707 S. Gammon Rd, Madison",53719,Seafood
4785,43 North,66,3.6,(608) 255-4343,"108 King St., Madison",53703,American
4796,The Melting Pot,142,3.5,(608) 833-5676,"6816 Odana Rd, Madison",53719,"American,International,Vegetarian"
4807,Babcock Hall Dairy Store,111,4.2,(608) 262-3045,"1605 Linden Dr, Madison",53706,"Desserts,Sandwich"
4818,Umami Ramen & Dumpling Bar,151,3.7,(608) 819-6319,"923 Williamson St., Madison",53703,"Asian,Japanese"
4829,Habanero's Mexican Grill,184,4.2,(608) 223-9222,"2229 S. Stoughton Rd., Madison",53716,Mexican
4830,Johnny's Italian Steakhouse,168,3.4,(608) 831-3705,8390 Market St,53562,"Italian,Steakhouse"
4831,Wonder Bar Steakhouse,96,3.5,(608) 256-9430,"232 E. Olin Ave., Madison",53713,Steakhouse
4832,Avenue Bar,103,3.3,(608) 257-6877,"1128 E Washington Ave, Madison",53703,"American,Bar Food"
4833,Five Guys Burgers and Fries,167,3.6,(608) 255-2520,"517 State St., Madison",53703,Fast Food
4834,Fresco,133,3.5,(608) 663-7374,"227 State St, Madison",53703,American
4835,Three Sisters' Inn,99,3.8,(608) 831-3773,2227 Parmenter St,53562,"Breakfast,Diner"
4836,Cooper's Tavern,314,3.9,(608) 256-1600,"20 W. Mifflin, Madison",53703,"Breakfast,Burger,Bar Food"
4837,Abuelo's,158,3.4,(608) 831-0739,2229 Deming Way,53562,Mexican
4838,Banzo,66,4.3,(608) 441-2002,"2105 Sherman Ave, Madison",53704,"Mediterranean,Middle Eastern"
4839,Fireside Dinner Theatre,97,3.6,(800) 477-9505,1131 Janesville Ave,53538,American
4840,Blue Moon Bar & Grill,174,3.8,(608) 233-0441,"2535 University Ave, Madison",53705,"Burger,Sandwich"
4841,Tienda Los Gemelos,109,3.9,(608) 441-0061,"6713 Odana Rd Ste 8, Madison",53719,"Latin American,Mexican"
4842,Mickey's Tavern,118,3.9,(608) 251-9964,"1524 Williamson St, Madison",53703,"Breakfast,Burger,Sandwich"
4843,Benvenuto's Italian Grill,134,3.5,(608) 278-7800,2949 Triverton Pike Dr,53711,Italian
4844,New Orleans Take Out Restaurant,139,3.8,(608) 241-6655,"1920 Fordem Ave, Madison",53704,Cajun
4845,Market Street Diner & Bakery,154,3.6,(608) 825-3377,110 Market St,53590,Diner
4846,Imperial Garden Chinese Restaurant,124,3.5,(608) 238-6445,2039 Allen Blvd,53562,Chinese
4847,Tornado Steak House,643,4.1,(608) 256-3570,"116 S Hamilton St, Madison",53703,Steakhouse
4848,Nostrano,131,3.6,(608) 395-3295,"111 S Hamilton St, Madison",53703,Italian
4849,EDO Japanese Restaurant,142,3.6,(608) 268-0247,"532 S Park St, Madison",53715,"Japanese,Sushi"
4850,Swad,44,3.6,(608) 819-9650,"6007 Monona Dr, Madison",53716,Indian
4851,Ginza of Tokyo West,178,3.6,(608) 833-8282,"6734 Odana Rd, Madison",53719,"Japanese,Sushi,Tea"
4852,Laredo's,74,3.4,(608) 240-9701,"4001 Lien Rd, Madison",53704,Mexican
4853,Cafe Costa Rica,118,3.7,(608) 256-9830,"1133 Williamson St, Madison",53703,"Caribbean,Latin American"
4854,Nau-Ti-Gal,115,3.1,(608) 246-3130,"5360 Westport Rd, Madison",53704,"American,Burger,Fish and Chips"
4855,Benvenuto's Italian Grill,107,3.4,(608) 241-1144,"1849 Northport Dr, Madison",53704,Italian
4856,Tutto Pasta Trattoria,133,3.3,(608) 294-1000,"305 State St, Madison",53703,Italian
4857,Vin Santo,164,3.5,(608) 836-1880,7462 Hubbard Ave,53562,Italian
4858,Bonfyre American Grille,573,3.9,(608) 273-3973,"2601 West Beltline Highway, Madison",53713,American
4859,Capriotti's Sandwich Shop,188,3.7,(608) 833-5551,"610 Junction Rd, Madison",53717,Sandwich
4860,Wah Kee Chinese Noodle Restaurant,147,3.6,(608) 255-5580,"600 Williamson St, Madison",53703,"Asian,Chinese"
4861,The Nitty Gritty,145,3.5,(608) 251-2521,"223 N Frances St, Madison",53703,"American,Burger"
4862,Oakcrest Tavern,132,4.2,(608) 233-1243,"5371 Old Middleton Rd, Madison",53705,"American,Burger"
4863,HuHot Mongolian Grill,153,3.6,(608) 827-7110,"610 Junction Rd, Madison",53717,"Asian,Chinese"
4864,Curry in the Box,155,3.7,(608) 273-9100,3050 Cahill Main Ste 4,53711,"Indian,Thai"
4865,Smoky's Club,118,3.6,(608) 233-2120,"3005 University Ave, Madison",53705,Steakhouse
4866,Louisianne's Etc,156,4,(608) 831-1929,7464 Hubbard Ave,53562,Cajun
4867,Pizza DI Roma,72,3.5,(608) 268-0900,"313 State St, Madison",53703,"Italian,Pizza,Sandwich"
4868,Grampa's Pizzeria,67,3.7,(608) 283-9580,"1374 Williamson Street, Madison",53703,Pizza
4869,Marigold Kitchen,574,4.1,(608) 661-5559,"118 S Pinckney St, Madison",53703,"Breakfast,Sandwich"
4870,La Tolteca,365,3.8,(608) 834-6142,121 E Main St,53590,Mexican
4871,Crema Cafe,99,3.8,(608) 224-1150,"4124 Monona Dr, Madison",53716,"Breakfast,Coffee and Tea"
4872,Pasqual's,130,3.6,(608) 238-4419,"1851 Monroe St, Madison",53711,Southwestern
4873,Barriques Coffee,122,4,(608) 268-6264,"127 W Washington Ave, Madison",53703,"Coffee and Tea,Sandwich"
4874,Mediterranean Cafe,127,3.9,(608) 251-8510,"625 State St, Madison",53703,"Mediterranean,Vegetarian"
4875,Burrito Drive,130,3.6,(608) 260-8586,"310 S Brearly St, Madison",53703,"Mexican,Tex-Mex"
4876,Monk's Bar & Grill - Middleton,82,3.5,(608) 833-7001,8313 Murphy Dr,53562,"American,Burger,Sandwich"
4877,Nonno's Ristorante Italiano,62,3.7,(608) 661-9254,"704 S Whitney Way, Madison",53711,"Italian,Pizza"
4878,Appletree Family Restaurant,34,3.5,(920) 623-4518,675 Park Ave,53925,Diner
4879,Toby's Supper Club,95,4,(608) 222-6913,"3717 S Dutch Mill Rd, Madison",53718,"Seafood,Steakhouse"
4880,Samba Brazilian Grill,627,3.8,(608) 257-1111,"240 W Gilman St, Madison",53703,"Brazilian,Steakhouse"
4882,Short Stack Eatery,38,3.4,(608) 709-5569,"251 State St, Madison",53703,Breakfast
4883,The Free House Pub,77,3.7,(608) 831-5000,1902 Parmenter Street,53562,American
4884,P.F. Chang's China Bistro,122,3.3,(608) 831-2488,2237 Deming Way,53562,Chinese
4885,Captain Bill's,92,3.2,(608) 831-7327,2701 Century Harbor Rd.,53562,Seafood
4886,Craftsman Table and Tap,113,3.3,(608) 836-3988,6712 Frank Lloyd Wright Ave,53562,"Burger,Sandwich"
4887,Ruth's Chris Steak House,111,3.4,(608) 828-7884,2137 Deming Way,53562,"American,Seafood,Steakhouse"
4888,IHOP,45,3.2,(608) 240-0838,"4614 E Washington Ave, Madison",53704,"American,Breakfast"
4889,RP Adler's Pub & Grill,89,3.4,(608) 828-1250,"8202 Watts Rd, Madison",53719,"American,Bar Food"
4890,Bradbury's,113,3.9,(608) 204-0474,"127 N Hamilton St., Madison",53703,"Breakfast,Coffee and Tea"
4891,Hubbard Avenue Diner,563,3.7,(608) 831-6800,7445 Hubbard Ave,53562,"Breakfast,Desserts,Diner"
4892,The Old Fashioned,1605,4.3,(608) 310-4545,"23 N Pinckney St, Madison",53703,"American,Breakfast,Burger"
4893,Francesca's al Lago,124,3.6,(608) 255-6000,"111 Martin Luther King Jr Blvd, Madison",53703,Italian
4894,Jet Room Pat O'Malley's,104,4,(608) 268-5010,"3606 Corben Ct, Madison",53704,Breakfast
4895,Cafe Porta Alba,142,4,(608) 441-0202,"558 N. Midvale Blvd (Hilldale Mall), Madison",53705,"Italian,Pizza"
4896,Mariner's Inn,111,3.3,(608) 246-3120,"5339 Lighthouse Bay Dr, Madison",53704,"Seafood,Steakhouse"
4898,Lucky's Bar & Grille,43,2.1,(608) 850-5825,1008 Quinn Dr,53597,"Burger,Bar Food,Sandwich"
4899,Fugu Asian Fusion,128,3.6,(608) 286-7277,"411 W. Gilman St., Madison",53703,"Asian,Dim Sum"
4900,A La Brasa,17,3,(608) 251-1700,"15 N Broom St, Madison",53703,Mexican
4901,Capitol Chophouse,111,3.6,(608) 255-0165,"9 E Wilson St, Madison",53703,Steakhouse
4902,Takara Japanese Restaurant,127,3.5,(608) 268-0188,"315 State St, Madison",53703,"Japanese,Sushi"
4903,Sardine,455,3.8,(608) 441-1600,"617 Williamson St, Madison",53703,"Breakfast,French"
4904,Atlantis Taverna,134,3.8,(608) 837-5700,239 E Main St,53590,"Greek,Mediterranean"
4905,Village Green Bar & Grill,116,3.9,(608) 831-9962,7508 Hubbard Ave,53562,"Burger,Sandwich"
4906,The Nitty Gritty,9,2.5,(608) 837-4999,315 E Linnerud Dr,53590,"American,Burger,Bar Food"
4907,Nitty Gritty Restaurant & Bar,117,3.4,(608) 833-6489,1021 N Gammon Rd,53562,"American,Burger,Bar Food"
4908,Dickey's Barbecue Pit,62,3.6,(608) 249-4205,"4833 Annamark Dr, Madison",53704,Fast Food
4909,Texas Roadhouse,105,3.3,(608) 244-9486,"4841 Annamark Dr., Madison",53704,"American,BBQ,Steakhouse"
4910,Tempest Oyster Bar,107,3.7,(608) 258-1443,"120 E Wilson St, Madison",53703,Seafood
4911,Dragon City Chinese Restaurant,107,3.9,(608) 848-3398,600 W Verona Ave,53593,Chinese
4912,Madison Sourdough Company,82,3.9,(608) 442-8009,"916 Williamson St, Madison",53703,"Breakfast,Coffee and Tea"
4913,QQ Express,126,3.7,(608) 256-2288,"1401 University Ave, Madison",53715,Chinese
4914,Dhaba Indian Bistro,54,4,(608) 203-8822,"8333 Greenway Blvd, Ste 100",53562,Indian
4915,Olde Town Coffee House,67,3.9,(608) 839-5394,218 S Main St,53527,"Breakfast,Coffee and Tea"
4916,Sophia's Bakery & Cafe,89,4.1,(608) 259-1506,"831 E Johnson St, Madison",53703,Breakfast
4917,Culver's,33,3.3,(608) 242-7731,"1325 Northport Dr, Madison",53704,"American,Burger"
