id,name,release date,director,duration,genre
1002072-best_man,The Best Man,"Apr 5, 1964 Limited","Franklin Schaffner,Franklin J. Schaffner",,"Drama,Classics,Comedy"
1093614-double_jeopardy,Double Jeopardy,"Sep 24, 1999 Wide",Bruce Beresford,1 hr. 45 min.,"Mystery & Suspense,Action & Adventure"
the_deep_blue_sea,The Deep Blue Sea,"Mar 23, 2012 Limited",Terence Davies,,"Drama,Romance"
north_woods,North Woods,"Oct 1, 2015 Limited",Chris Moore,,Horror
the_hallow,The Hallow (The Woods),"Nov 6, 2015 Limited",Corin Hardy,,"Action & Adventure,Horror,Mystery & Suspense,Science Fiction & Fantasy"
1090759-deep_blue_sea,Deep Blue Sea,"Jul 28, 1999 Wide",Renny Harlin,1 hr. 40 min.,"Drama,Action & Adventure,Horror,Mystery & Suspense,Science Fiction & Fantasy"
life_2014,Life,"Dec 4, 2015 Wide",Anton Corbijn,,Drama
life_of_josutty,Life of Josutty,"Sep 18, 2015 Limited",Jithu Joseph,,
winning_the_racing_life_of_paul_newman,Winning: The Racing Life Of Paul Newman,"May 8, 2015 Limited","Nate Adams,Adam Carolla",,"Documentary,Special Interest"
a_walk_in_the_woods_2015,A Walk In The Woods,"Sep 2, 2015 Wide",Ken Kwapis,,"Drama,Action & Adventure,Comedy"
1093551-best_man,The Best Man,"Oct 22, 1999 Wide",Malcolm D. Lee,2 hr.,"Drama,Comedy"
american_heist,American Heist,"Jul 24, 2015 Limited",Sarik Andreasyan,1 hr. 34 min.,"Drama,Action & Adventure"
1097822-running_free,Running Free,"Jun 2, 2000 Limited","Sergei Bodrov,Sergey Bodrov",1 hr. 25 min.,"Drama,Action & Adventure,Kids & Family"
1053152-running_free,Running Free,"Jan 2, 1994 Wide","Jayme Lee Misfeldt,Jesse M. Sythe,Jesse Montgomery-Sythe,Jim Fowler,Michael Peña,Steve Kruschel,Steve Kroschel",,"Action & Adventure,Kids & Family"
durango-kids,Durango Kids,"Aug 1, 2003 Wide",Ashton Root,1 hr. 31 min.,Kids & Family
the_durango_kid,The Durango Kid,"Aug 15, 1940 Wide",Lambert Hillyer,,"Western,Action & Adventure,Classics"
strip_club_king_the_story_of_joe_redner,Strip Club King: The Story of Joe Redner,"Jun 1, 2008 Wide",Shelby McIntyre,,"Documentary,Special Interest"
8mm_2,8MM 2,"Nov 22, 2005 Wide",J.S. Cardone,1 hr. 47 min.,"Mystery & Suspense,Drama"
joe_the_king,Joe the King,"Oct 15, 1999 Wide",Frank Whaley,1 hr. 41 min.,Drama
8mm,8MM,"Feb 26, 1999 Wide",Joel Schumacher,2 hr. 4 min.,"Mystery & Suspense,Action & Adventure"
1097308-legend_of_sleepy_hollow,The Legend of Sleepy Hollow,"Oct 23, 1999 Wide","Jim Ormond,Pierre Gang",1 hr. 31 min.,"Drama,Horror"
sleepy_hollow,Sleepy Hollow,"Nov 19, 1999 Wide",Tim Burton,1 hr. 45 min.,"Horror,Romance,Mystery & Suspense"
generals_daughter,The General's Daughter,"Jun 18, 1999 Wide",Simon West,1 hr. 56 min.,"Mystery & Suspense,Drama"
devil_rides_out,The Devil Rides Out,"Jan 1, 1968 Wide",Terence Fisher,1 hr. 35 min.,"Horror,Art House & International,Classics"
inspector_gadget,Inspector Gadget,"Jul 23, 1999 Wide",David Kellogg,1 hr. 19 min.,"Action & Adventure,Kids & Family,Comedy"
ride_with_the_devil_1999,Ride With the Devil,"Nov 24, 1999 Wide",Ang Lee,2 hr. 18 min.,"Drama,Action & Adventure,Romance"
trick_r_treat,Trick 'r Treat,"Dec 9, 2007 Wide",Michael Dougherty,1 hr. 22 min.,"Drama,Horror,Mystery & Suspense"
jacob_the_liar,"Jakob, der Lügner (Jacob the Liar)","Apr 17, 1975 Wide",Frank Beyer,1 hr. 35 min.,"Drama,Art House & International,Comedy"
boys-briefs-2,Boys Briefs 2,"Dec 31, 2000 Wide","Alexander Pfeuffer,Antonio Hens,Barry Dignam,Guillem Morales,Jeremy Podeswa,Jean-François Monette",,"Drama,Art House & International,Gay & Lesbian,Comedy"
a_dogs_tale_1999,A Dog's Tale,"Dec 31, 1999 Wide",Craig Clyde,1 hr. 35 min.,Kids & Family
hachi_a_dogs_tale,Hachi: A Dog's Tale,"Dec 18, 2009 Wide",Lasse Hallstrom,1 hr. 33 min.,"Drama,Kids & Family"
inspector_gadget_2,Inspector Gadget 2,"Mar 11, 2003 Wide",Alex Zamm,1 hr. 28 min.,"Comedy,Kids & Family"
magnolia,Magnolia,"Dec 17, 1999 Wide",Paul Thomas Anderson,3 hr. 8 min.,Drama
dougs_1st_movie,Doug's 1st Movie,"Mar 26, 1999 Wide","Maurice Joyce (II),Jim Jenkins,Maurice Joyce",1 hr. 17 min.,"Action & Adventure,Animation,Kids & Family,Special Interest"
trick,Trick,"Jul 23, 1999 Limited",Jim Fall,1 hr. 30 min.,"Drama,Romance,Comedy"
the_hand_that_rocks_the_cradle,The Hand that Rocks the Cradle,"Jan 10, 1992 Wide",Curtis Hanson,1 hr. 50 min.,"Mystery & Suspense,Drama"
1008407-gloria,Gloria,"Oct 1, 1980 Limited",John Cassavetes,2 hr. 3 min.,"Drama,Action & Adventure,Mystery & Suspense,Comedy"
gloria_2012,Gloria,"Jan 24, 2014 Limited",Sebastián Lelio,1 hr. 48 min.,"Art House & International,Drama"
story_of_us,The Story of Us,"Oct 15, 1999 Wide",Rob Reiner,1 hr. 34 min.,"Drama,Romance,Comedy"
cradle_will_rock,Cradle Will Rock,"Dec 8, 1999 Limited",Tim Robbins,2 hr. 13 min.,Drama
zeyda-and-the-hitman-running-with-the-hitman,Zeyda and the Hitman (Running with the Hitman),"Nov 20, 2004 Wide",Melanie Mayron,,Comedy
running_with_the_hitman,Running with the Hitman,"Nov 21, 2011 Limited",Melanie Mayron,,Comedy
1015758-outoftowners,The Out-of-Towners,"May 28, 1970 Limited",Arthur Hiller,1 hr. 38 min.,"Classics,Comedy"
hitmans_run,Hitman's Run,"Sep 3, 1999 Wide",Mark L. Lester,,"Drama,Action & Adventure"
the_out_of_towners,The Out-of-Towners,"Apr 2, 1999 Wide",Sam Weisman,1 hr. 32 min.,Comedy
superstar,Superstar,"Feb 6, 2009 Wide",Tahmineh Milani,1 hr. 50 min.,"Drama,Art House & International,Comedy"
requiem_for_a_dream,Requiem for a Dream,"Oct 6, 2000 Wide",Darren Aronofsky,,Drama
desecration_1999,Desecration,"Jan 1, 1999 Wide",Dante Tomaselli,1 hr. 28 min.,Horror
1093874-superstar,Superstar,"Oct 8, 1999 Wide",Bruce McCulloch,1 hr. 22 min.,Comedy
blast_from_the_past,Blast From the Past,"Feb 12, 1999 Wide",Hugh Wilson,1 hr. 52 min.,"Comedy,Romance"
three_kings,Three Kings,"Oct 1, 1999 Wide",David O. Russell,1 hr. 55 min.,"Action & Adventure,Comedy"
vulgaria_2012,Vulgaria,"Sep 28, 2012 Limited",Pang Ho-Cheung,1 hr. 33 min.,"Drama,Comedy"
vulgar,Vulgar,"Apr 26, 2002 Wide",Bryan Johnson,1 hr. 25 min.,"Drama,Horror,Mystery & Suspense,Comedy"
gladiators-seven,Gladiators Seven,"Dec 31, 2003 Wide",Pedro Lazaga,,"Art House & International,Action & Adventure"
erin_brockovich,Erin Brockovich,"Mar 17, 2000 Wide",Steven Soderbergh,2 hr. 11 min.,"Drama,Comedy"
replacement_killers,The Replacement Killers,"Feb 6, 1998 Wide",Antoine Fuqua,1 hr. 27 min.,Action & Adventure
me_myself_and_i,Me Myself and I,"Jun 1, 1992 Wide",Pablo Ferro,1 hr. 37 min.,"Comedy,Romance"
replacements,The Replacements,"Aug 11, 2000 Wide",Howard Deutch,,"Drama,Sports & Fitness,Comedy"
gladiator,Gladiator,"May 5, 2000 Wide",Ridley Scott,,"Drama,Action & Adventure,Classics"
me_myself_i,Me Myself I,"Dec 31, 2000 Wide","Philippa Karmel,Phillipa Karmel,Pip Karmel",1 hr. 45 min.,"Drama,Art House & International,Science Fiction & Fantasy,Comedy"
me_myself_and_irene,"Me, Myself & Irene","Jun 23, 2000 Wide","Chris Cooper,Jim Carrey,Renée Zellweger,Richard Jenkins,Robert Foster,Peter Farrelly,Bobby Farrelly",,Comedy
meet_the_parents,Meet the Parents,"Oct 6, 2000 Wide",Jay Roach,,Comedy
1006223-how_the_grinch_stole_christmas,How the Grinch Stole Christmas,"Jun 1, 1967 Wide","Chuck Jones,Ben Washam",26 min.,"Television,Animation,Classics,Comedy,Kids & Family,Musical & Performing Arts"
how_the_grinch_stole_christmas,Dr. Seuss' How the Grinch Stole Christmas,"Nov 17, 2000 Wide",Ron Howard,,"Drama,Kids & Family,Science Fiction & Fantasy,Comedy"
human_traffic,Human Traffic,"May 5, 2000 Wide",Justin Kerrigan,1 hr. 39 min.,"Drama,Comedy"
x_men_days_of_future_past,X-Men: Days of Future Past,"May 23, 2014 Wide",Bryan Singer,,"Action & Adventure,Science Fiction & Fantasy"
memento_mori,Memento Mori,"Jan 1, 2001 Wide","Jack Clayton,Min Kyu-Dong,Kim Tae-Yong,Kyu-Dong Min,Tae-Yong Kim",1 hr. 34 min.,"Drama,Art House & International,Mystery & Suspense,Science Fiction & Fantasy"
scary_movie_4,Scary Movie 4,"Apr 14, 2006 Wide",David Zucker,,Comedy
pitch_black,Pitch Black,"Feb 18, 2000 Wide","David Twohy,David N. Twohy",1 hr. 48 min.,"Science Fiction & Fantasy,Horror"
memento,Memento,"Sep 5, 2000 Wide",Christopher Nolan,,"Mystery & Suspense,Drama"
2011,What Women Want,"Feb 3, 2011 Limited","Daming Chen,Chen Daming",,"Romance,Art House & International,Comedy"
scary_movie_5,Scary Movie 5,"Apr 12, 2013 Wide",Malcolm D. Lee,,"Horror,Mystery & Suspense,Comedy"
scary_movie,Scary Movie,"Jul 7, 2000 Wide",Keenen Ivory Wayans,1 hr. 28 min.,"Horror,Comedy"
what_women_want,What Women Want,"May 1, 2001 Wide",Nancy Meyers,,Comedy
space_cowboys,Space Cowboys,"Aug 4, 2000 Wide",Clint Eastwood,,"Drama,Action & Adventure,Science Fiction & Fantasy,Comedy"
watchers_of_the_sky,Watchers of the Sky,"Oct 17, 2015 Limited",Edet Belzberg,2 hr.,"Documentary,Special Interest"
watcher,The Watcher,"Sep 8, 2000 Wide",Joe Charbanic,,"Mystery & Suspense,Drama"
1103281-traffic,Traffic,"Dec 27, 2000 Wide",Steven Soderbergh,,Drama
wolverine,X-Men Origins - Wolverine,"May 1, 2009 Wide",Gavin Hood,,"Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy"
xmen,X-Men,"Jul 14, 2000 Wide",Bryan Singer,,"Action & Adventure,Science Fiction & Fantasy"
remember_the_titans,Remember the Titans,"Sep 23, 2000 Wide",Boaz Yakin,,Drama
thirteen_days,Thirteen Days,"Dec 25, 2000 Wide",Roger Donaldson,,Drama
almost_famous,Almost Famous,"Sep 15, 2000 Wide",Cameron Crowe,,"Drama,Comedy"
hollow_man_2,Hollow Man 2,"May 23, 2006 Wide","Claudio Faeh,Claudio Fäh",1 hr. 31 min.,"Action & Adventure,Horror,Science Fiction & Fantasy"
hollow_man,Hollow Man,"Aug 4, 2000 Wide",Paul Verhoeven,,"Action & Adventure,Horror,Science Fiction & Fantasy"
loves-labours-lost1985,Love's Labour's Lost,"Jan 5, 1985 Wide",Elijah Moshinsky,,Drama
1194515-ice_age_dawn_of_the_dinosaurs,Ice Age: Dawn of the Dinosaurs (Ice Age 3),"Jul 1, 2009 Wide","Carlos Saldanha,Mike Thurmeier",,"Action & Adventure,Animation,Kids & Family,Comedy"
loves_labours_lost,Love's Labour's Lost,"Jun 9, 2000 Wide",Kenneth Branagh,1 hr. 33 min.,"Drama,Romance,Musical & Performing Arts,Comedy"
snatch,Snatch,"Jan 19, 2001 Wide",Guy Ritchie,,"Drama,Action & Adventure,Mystery & Suspense,Comedy"
1103231-gift,The Gift,"Dec 20, 2000 Wide",Sam Raimi,,"Mystery & Suspense,Drama"
28_days,28 Days,"Feb 8, 2000 Wide",Betty Thomas,1 hr. 43 min.,"Drama,Comedy"
28_days_later,28 Days Later,"Jun 27, 2003 Wide",Danny Boyle,,"Science Fiction & Fantasy,Horror"
the_gift_2015,The Gift,"Aug 7, 2015 Wide",Joel Edgerton,1 hr. 48 min.,Mystery & Suspense
men_of_honor,Men of Honor,"Nov 10, 2000 Wide","George Tillman Jr.,George Tillman Jr",,Drama
strange_frequency,Strange Frequency,"Jan 24, 2001 Wide","Bryan Spicer,Mary Lambert",2 hr.,"Television,Science Fiction & Fantasy"
frequencies,Frequencies,"May 23, 2014 Limited","Darren Paul Fischer,Darren Paul Fisher",,"Drama,Romance,Mystery & Suspense,Science Fiction & Fantasy"
miss_congeniality_2,Miss Congeniality 2 - Armed and Fabulous,"Mar 23, 2005 Wide",John Pasquin,,Comedy
miss_congeniality,Miss Congeniality,"Dec 22, 2000 Wide",Donald Petrie,,"Action & Adventure,Comedy"
the_good_dinosaur,The Good Dinosaur,"Nov 25, 2015 Wide","Bob Peterson,Peter Sohn",,Animation
shadow_of_the_vampire,Shadow of the Vampire,"Dec 29, 2000 Wide",E. Elias Merhige,,"Drama,Horror,Mystery & Suspense"
frequency,Frequency,"Apr 28, 2000 Wide",Gregory Hoblit,2 hr. 1 min.,"Drama,Action & Adventure,Mystery & Suspense,Science Fiction & Fantasy"
family_man,The Family Man,"Dec 22, 2000 Wide",Brett Ratner,,"Drama,Romance,Science Fiction & Fantasy,Comedy"
scream_3,Scream 3,"Feb 4, 2000 Wide",Wes Craven,1 hr. 56 min.,Horror
our_lips_are_sealed,Our Lips Are Sealed,"Jan 1, 2000 Wide","Ashley Olsen,Mary-Kate Olsen,Craig Shapiro",1 hr. 30 min.,"Kids & Family,Mystery & Suspense,Comedy"
college_road_trip,College Road Trip,"Mar 3, 2008 Wide",Roger Kumble,,Comedy
1097259-road_trip,Road Trip,"May 19, 2000 Wide",Todd Phillips,1 hr. 33 min.,Comedy
cell_2,The Cell 2,"Oct 14, 2008 Wide","Tim Iacofano,Tim Lacofano",1 hr. 34 min.,"Horror,Mystery & Suspense,Science Fiction & Fantasy"
my-friends-tigger-pooh-hundred-acre-wood-haunt,My Friends Tigger & Pooh: Hundred Acre Wood Haunt,"Sep 2, 2008 Wide",David Hartmann,,"Animation,Kids & Family"
unbreakable_a_story_of_hope_and_healing_in_haiti,Unbreakable: A Story of Hope and Healing in Haiti,"Aug 30, 2014 Wide","Michael Macari Jr.,Michael Macari,T. Sean Herbert,David Naglieri",,Documentary
next_friday,Next Friday,"Jan 12, 2000 Wide","Don 'DC' Curry,Steve Carr (III),Ice Cube,Steven Carr III,John Witherspoon,Kim Whitley,Mike Epps,Tamala Jones,Tiny Lister,Tommy 'Tiny' Lister,Steve Carr",1 hr. 38 min.,Comedy
friday_after_next,Friday After Next,"Nov 22, 2002 Wide",Marcus Raboy,,Comedy
the-tigger-movie,The Tigger Movie,"Feb 11, 2000 Wide",Jun Falkenstein,1 hr. 17 min.,"Animation,Kids & Family"
the_cell_2000,The Cell,"Aug 18, 2000 Wide","Jennifer Lopez,Marianne Jean-Baptiste,Musetta Vander,Tarsem Duamdwar,Vince Vaughn,Vincent D'Onofrio,Tarsem Singh",,"Horror,Mystery & Suspense,Science Fiction & Fantasy"
blood_cells,Blood Cells,"Aug 17, 2015 Wide","Joseph Bull,Luke Seomore",,"Art House & International,Drama"
keep_the_faith_baby,"Keep the Faith, Baby","Feb 11, 2002 Wide",Doug McHenry,1 hr. 46 min.,"Documentary,Drama,Television"
unbreakable,Unbreakable,"Nov 22, 2000 Wide","Ross Whitaker,M. Night Shyamalan",1 hr. 47 min.,"Drama,Mystery & Suspense,Science Fiction & Fantasy"
1028561-where_the_heart_is,Where the Heart Is,"Jan 1, 1990 Wide",John Boorman,1 hr. 55 min.,"Drama,Comedy"
keeping_the_faith,Keeping the Faith,"Apr 14, 2000 Wide",Edward Norton,2 hr. 7 min.,"Comedy,Romance"
1096832-where_the_heart_is,Where the Heart Is,"Apr 28, 2000 Wide",Matt Williams,2 hr.,"Drama,Romance,Comedy"
love_2015,Love,"Oct 30, 2015 Limited",Gaspar Noe,,"Art House & International,Drama"
love_and_mercy,Love & Mercy,"Jun 5, 2015 Limited",Bill Pohlad,,Drama
love_actually,Love Actually,"Nov 7, 2003 Wide",Richard Curtis,,"Comedy,Romance"
perfect_storm,The Perfect Storm,"Jun 30, 2000 Wide",Wolfgang Petersen,,"Drama,Action & Adventure"
mission_to_mars,Mission to Mars,"Mar 10, 2000 Wide",Brian DePalma,1 hr. 52 min.,"Drama,Mystery & Suspense,Science Fiction & Fantasy"
angry_red_planet,The Angry Red Planet,"Jan 1, 1959 Wide",Ib Melchior,1 hr. 23 min.,"Action & Adventure,Horror,Classics,Science Fiction & Fantasy,Cult Movies"
red_planet_mars,Red Planet Mars,"May 15, 1952 Wide",Harry Horner,1 hr. 27 min.,"Classics,Science Fiction & Fantasy"
american_psycho,American Psycho,"Apr 14, 2000 Wide",Mary Harron,1 hr. 37 min.,"Drama,Horror,Mystery & Suspense,Comedy"
red_planet,Red Planet,"Nov 10, 2000 Wide","Antony Hoffman,Anthony Hoffman",,"Mystery & Suspense,Science Fiction & Fantasy"
dancer_in_the_dark,Dancer in the Dark,"Sep 23, 2000 Wide",Lars von Trier,,"Musical & Performing Arts,Drama"
cast_away,Cast Away,"Dec 22, 2000 Wide",Robert Zemeckis,2 hr. 23 min.,"Drama,Action & Adventure"
boys_and_girls,Boys and Girls,"Jun 16, 2000 Wide",Robert Iscove,1 hr. 33 min.,"Comedy,Romance"
screwed_2012,Screwed,"Jun 3, 2011 Wide",Reg Traviss,1 hr. 50 min.,"Art House & International,Drama"
1097242-screwed,Screwed,"May 12, 2000 Wide","Scott Alexander,Larry Karaszewski",1 hr. 22 min.,Comedy
boy_wonder,Boy Wonder,"Oct 21, 2011 Limited",Michael Morrissey,1 hr. 33 min.,"Drama,Action & Adventure,Mystery & Suspense"
bedazzled_1967bedazzled_2000,Bedazzled,"Dec 10, 1967 Wide",Stanley Donen,1 hr. 47 min.,"Classics,Science Fiction & Fantasy,Comedy"
1085744-patriot,The Patriot,"Jun 15, 1999 Wide",Dean Semler,1 hr. 30 min.,"Drama,Action & Adventure,Mystery & Suspense"
the_patriot,The Patriot,"Sep 1, 1928 Wide",Ernst Lubitsch,,"Drama,Classics"
1101051-bedazzled,Bedazzled,"Oct 20, 2000 Wide",Harold Ramis,,"Science Fiction & Fantasy,Comedy"
wonder_boys,Wonder Boys,"Nov 8, 2000 Wide",Curtis Hanson,1 hr. 52 min.,"Drama,Comedy"
chocolate_city,Chocolate City,"May 22, 2015 Limited","Jean-Claude La Marre,Jean Claude Lamarre",1 hr. 31 min.,Drama
1004092-chocolat,Chocolat,"May 18, 1988 Wide",Claire Denis,,"Art House & International,Drama"
1103080-chocolat,Chocolat,"Dec 15, 2000 Wide",Lasse Hallstrom,2 hr. 1 min.,"Comedy,Romance"
adventures_of_rocky_and_bullwinkle,The Adventures of Rocky & Bullwinkle,"Jun 30, 2000 Wide",Des McAnuff,,"Kids & Family,Science Fiction & Fantasy,Comedy"
boys-girls-guide-to-getting-down,The Boys & Girls Guide to Getting Down,"Mar 23, 2007 Wide",Paul Sapiano,,"Drama,Comedy"
10007893-its_a_boy_girl_thing,It's a Boy Girl Thing,"Dec 26, 2006 Wide",Nick Hurran,,"Comedy,Romance"
1098149-patriot,The Patriot,"Jun 28, 2000 Wide",Roland Emmerich,,"Drama,Action & Adventure"
final_destination,Final Destination,"Mar 17, 2000 Wide","James Wong (IV),James Wong",1 hr. 38 min.,"Mystery & Suspense,Horror"
final_destination_3,Final Destination 3,"Feb 10, 2006 Wide","Morgan,Wong,James Wong",,"Drama,Action & Adventure,Horror,Mystery & Suspense"
final_destination_final_death_trip_3D,The Final Destination,"Aug 28, 2009 Wide",David R. Ellis,,"Action & Adventure,Horror"
beautiful_joe,Beautiful Joe,"Jun 9, 2000 Wide",Stephen Metcalfe,1 hr. 40 min.,"Drama,Comedy"
proof_of_life,Proof of Life,"Dec 8, 2000 Wide",Taylor Hackford,,"Drama,Action & Adventure,Romance,Mystery & Suspense"
roll_bounce,Roll Bounce,"Sep 23, 2005 Wide",Malcolm D. Lee,,"Drama,Comedy"
bounce,Bounce,"Nov 17, 2000 Wide",Don Roos,1 hr. 46 min.,"Drama,Romance"
1095081-boiler_room,Boiler Room,"Feb 18, 2000 Wide",Ben Younger,1 hr. 59 min.,"Mystery & Suspense,Drama"
ladies_man_1931,Ladies' Man,"May 9, 1931 Wide",Lothar Mendes,,"Drama,Romance"
yards,The Yards,"Oct 20, 2000 Limited",James Gray,1 hr. 55 min.,Drama
blowback,Blowback,"Jun 1, 1999 Wide",Mark L. Lester,1 hr. 33 min.,"Drama,Action & Adventure,Mystery & Suspense"
1098734-loser,Loser,"Jul 21, 2000 Wide",Amy Heckerling,1 hr. 36 min.,"Drama,Romance,Comedy"
big_mommas_like_father_like_son_2011,"Big Mommas: Like Father, Like Son","Feb 18, 2011 Wide",John Whitesell,,Comedy
1101029-ladies_man,The Ladies Man,"Oct 13, 2000 Wide","Reggie Hudlin,Reginald Hudlin",,Comedy
tick-tock-lullaby,Tick Tock Lullaby,"Mar 1, 2007 Wide",Lisa Gornick,,"Drama,Comedy"
the_ladies_man,The Ladies' Man,"Jun 28, 1961 Wide",Jerry Lewis,1 hr. 35 min.,"Classics,Comedy"
tick_tock,Tick Tock,"Jun 1, 2001 Wide",Kevin Tenney,,"Mystery & Suspense,Drama"
1059165-crew,The Crew,"Jun 1, 1995 Wide",Carl Colpaert,1 hr. 39 min.,"Drama,Action & Adventure,Horror,Mystery & Suspense"
1099659-crew,The Crew,"Aug 25, 2000 Wide",Michael Dinner,,Comedy
american_nightmare_2002,American Nightmare,"Jan 29, 2002 Wide",Jon Keeyes,,"Mystery & Suspense,Horror"
1000849-american_nightmare,American Nightmare,"Dec 1, 1983 Wide","Don McBrearty,Jon Keeyes,John Keeyes",,"Mystery & Suspense,Horror"
shrek,Shrek,"May 18, 2001 Wide","Victoria Jenson,Vicky Jenson,Andrew Adamson",,"Animation,Kids & Family,Comedy"
national_lampoon_s_pledge_this,National Lampoon's Pledge This!,"Dec 1, 2006 Wide","Juan Carlos Zapata,William Heins",1 hr. 30 min.,Comedy
from_hell_to_victory,From Hell to Victory,"Mar 15, 1979 Wide",Umberto Lenzi,,"Drama,Action & Adventure"
from-hell-it-came,From Hell It Came,"Aug 25, 1957 Wide",Dan Milner,,"Science Fiction & Fantasy,Horror"
mummy_returns,The Mummy Returns,"May 4, 2001 Wide",Stephen Sommers,,"Action & Adventure,Horror,Mystery & Suspense"
i_am_sam,I Am Sam,"Dec 28, 2001 Wide",Jessie Nelson,,Drama
bedroom_window,The Bedroom Window,"Jan 16, 1987 Wide",Curtis Hanson,1 hr. 53 min.,Mystery & Suspense
from_hell,From Hell,"Oct 19, 2001 Wide","Allen Hughes,Albert Hughes",,"Mystery & Suspense,Horror"
horse_crazy_too_2010,Horse Crazy Too,"Jul 20, 2010 Wide",Eric Hendershot,,"Drama,Kids & Family,Comedy"
in_the_bedroom,In the Bedroom,"Nov 23, 2001 Wide",Todd Field,,"Art House & International,Drama"
bedrooms_and_hallways,Bedrooms and Hallways,"May 28, 1999 Wide",Rose Troche,1 hr. 36 min.,"Comedy,Romance"
crazy_horse_2010,Crazy Horse,"Jan 18, 2012 Limited",Frederick Wiseman,2 hr. 14 min.,"Documentary,Special Interest"
original_sin,Original Sin,"Aug 3, 2001 Wide",Michael Cristofer,,"Mystery & Suspense,Drama"
horse_crazy,Horse Crazy,"Jan 1, 2001 Wide",Eric Hendershot,1 hr. 30 min.,"Drama,Kids & Family"
1104203-pledge,The Pledge,"Jan 19, 2001 Wide",Sean Penn,,"Mystery & Suspense,Drama"
the_american_nightmare,The American Nightmare,"Feb 9, 2001 Limited",Adam Simon,1 hr. 13 min.,"Documentary,Television,Horror,Musical & Performing Arts"
shrek_2,Shrek 2,"May 19, 2004 Wide","Conrad Vernon,Andrew Adamson,Kelly Asbury",,"Animation,Kids & Family,Science Fiction & Fantasy,Comedy"
shrek_3,Shrek the Third,"May 18, 2007 Wide","Chris Miller,Raman Hui",,"Animation,Kids & Family,Science Fiction & Fantasy,Comedy"
hannibal_rising,Hannibal Rising,"Feb 9, 2007 Wide",Peter Webber,,"Drama,Horror,Mystery & Suspense"
1104385-hannibal,Hannibal,"Feb 9, 2001 Wide","Hans Zimmer,Ridley Scott",,"Mystery & Suspense,Drama"
wedding_planner,The Wedding Planner,"Jan 26, 2001 Wide",Adam Shankman,,"Comedy,Romance"
princess_diaries_2_royal_engagement,The Princess Diaries 2 - Royal Engagement,"Aug 11, 2004 Wide",Garry Marshall,,"Comedy,Kids & Family"
